account_id,account_name,coupon,date,week,month,action,mrr,plan,recurrence,segment
425,smadev,,7/21/17,7/16/17,7/1/17,cancel,36.62,premium,monthly,self-signup
985,tunth1,,6/28/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,self-signup
701,jenton,,7/4/17,7/2/17,7/1/17,cancel,99,personal,monthly,affiliate
815,cloons,,6/29/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,self-signup
933,mettry,,7/18/17,7/16/17,7/1/17,cancel,43.95,personal,annual,self-signup
439,webses,,7/2/17,7/2/17,7/1/17,cancel,36.62,professional,monthly,self-signup
328,jorirm,,7/2/17,7/2/17,7/1/17,cancel,29,personal,monthly,agency
417,scioto,,7/3/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,self-signup
268,cuamos,ry4,7/3/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,self-signup
829,cletal,,7/18/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
607,mukuwp,,7/18/17,7/16/17,7/1/17,cancel,29,personal,monthly,affiliate
863,metnic,,7/16/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,affiliate
611,warong,,7/10/17,7/9/17,7/1/17,cancel,24.17,professional,monthly,sales assisted
660,mezezi,,7/13/17,7/9/17,7/1/17,cancel,3200,personal,monthly,self-signup
844,sacjoy,,6/27/17,6/25/17,6/1/17,cancel,207.5,personal,annual,self-signup
144,bjsder,,7/19/17,7/16/17,7/1/17,cancel,99,professional,monthly,agency
775,rollys,,7/18/17,7/16/17,7/1/17,cancel,29,premium,monthly,self-signup
203,jmilia,,7/14/17,7/9/17,7/1/17,cancel,24.17,professional,monthly,self-signup
542,trufgc,,7/8/17,7/2/17,7/1/17,cancel,29,personal,monthly,agency
138,fazzit,,7/19/17,7/16/17,7/1/17,cancel,24.17,comped,monthly,self-signup
580,vumnst,,7/23/17,7/23/17,7/1/17,cancel,82.5,professional,monthly,self-signup
949,froles,,7/24/17,7/23/17,7/1/17,cancel,24.17,personal,monthly,self-signup
281,blanwp,,7/27/17,7/23/17,7/1/17,cancel,24.17,personal,monthly,self-signup
161,exooor,,7/25/17,7/23/17,7/1/17,cancel,29,personal,monthly,self-signup
378,termen,,6/30/17,6/25/17,6/1/17,cancel,29,personal,monthly,self-signup
858,coloug,,7/13/17,7/9/17,7/1/17,cancel,29,personal,monthly,affiliate
477,surngs,,6/27/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,self-signup
429,hsssm7,,6/30/17,6/25/17,6/1/17,cancel,24.17,professional,monthly,self-signup
232,bluth2,,7/19/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,self-signup
771,sofbes,,7/9/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
659,amyead,,7/5/17,7/2/17,7/1/17,cancel,29,professional,monthly,self-signup
367,ztldet,,6/27/17,6/25/17,6/1/17,cancel,29,personal,monthly,affiliate
237,webova,,7/19/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
522,musods,,6/28/17,6/25/17,6/1/17,cancel,99,comped,monthly,self-signup
326,abttch,,7/3/17,7/2/17,7/1/17,cancel,99,personal,monthly,self-signup
252,sunnwp,,6/29/17,6/25/17,6/1/17,cancel,24.17,premium,monthly,self-signup
911,adpky1,log,7/3/17,7/2/17,7/1/17,cancel,99,personal,monthly,self-signup
224,bus317,,7/12/17,7/9/17,7/1/17,cancel,249,personal,monthly,self-signup
611,kauter,,7/21/17,7/16/17,7/1/17,cancel,29,professional,annual,sales assisted
986,boudry,,7/5/17,7/2/17,7/1/17,cancel,82.5,premium,monthly,self-signup
599,chreck,,7/17/17,7/16/17,7/1/17,cancel,29,professional,monthly,self-signup
376,blaake,,7/5/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
326,heceda,,7/12/17,7/9/17,7/1/17,cancel,29,business,monthly,self-signup
137,cqmzer,,7/14/17,7/9/17,7/1/17,cancel,29,personal,monthly,agency
766,theell,,7/26/17,7/23/17,7/1/17,cancel,43.95,personal,monthly,self-signup
935,vicoze,,7/1/17,6/25/17,7/1/17,cancel,29,personal,monthly,self-signup
981,buning,,7/3/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
753,lanted,,7/20/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
387,bloent,,7/23/17,7/23/17,7/1/17,cancel,29,personal,monthly,self-signup
262,mancy1,,7/20/17,7/16/17,7/1/17,cancel,600,personal,monthly,self-signup
222,makak1,,7/18/17,7/16/17,7/1/17,cancel,29,personal,monthly,affiliate
970,dbaile,,7/10/17,7/9/17,7/1/17,cancel,24.17,personal,monthly,sales assisted
558,guasis,,6/28/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,self-signup
376,nrg009,,7/21/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
430,breris,,7/6/17,7/2/17,7/1/17,cancel,5700,personal,monthly,affiliate
632,garett,,7/3/17,7/2/17,7/1/17,cancel,82.5,personal,monthly,self-signup
859,elecar,,7/11/17,7/9/17,7/1/17,cancel,29,professional,monthly,self-signup
384,canria,,7/26/17,7/23/17,7/1/17,cancel,29,premium,monthly,self-signup
114,coanow,,7/20/17,7/16/17,7/1/17,cancel,43.95,professional,monthly,affiliate
195,schoto,,7/20/17,7/16/17,7/1/17,cancel,99,personal,monthly,self-signup
946,thurax,,6/29/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,agency
777,purect,,7/6/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,self-signup
210,smaogy,,6/29/17,6/25/17,6/1/17,cancel,48.95,personal,monthly,self-signup
826,joetes,,7/6/17,7/2/17,7/1/17,cancel,29,professional,monthly,agency
539,nypypt,,7/11/17,7/9/17,7/1/17,cancel,99,personal,monthly,self-signup
339,drillc,,7/19/17,7/16/17,7/1/17,cancel,600,personal,monthly,self-signup
906,ccece1,,7/14/17,7/9/17,7/1/17,cancel,29,personal,monthly,agency
456,grobpt,,7/6/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
565,espiri,,7/18/17,7/16/17,7/1/17,cancel,99,personal,monthly,self-signup
234,belgds,,7/18/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
328,appice,,7/27/17,7/23/17,7/1/17,cancel,29,professional,monthly,self-signup
870,wesain,,7/18/17,7/16/17,7/1/17,cancel,43.95,professional,monthly,self-signup
598,thewar,,7/10/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
466,alhms2,,6/29/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,sales assisted
868,minxic,log,7/19/17,7/16/17,7/1/17,cancel,29,business,monthly,self-signup
359,idsest,,7/18/17,7/16/17,7/1/17,cancel,249,personal,monthly,self-signup
592,mettry,,7/5/17,7/2/17,7/1/17,cancel,29,professional,monthly,self-signup
375,clilud,,6/29/17,6/25/17,6/1/17,cancel,24.17,professional,monthly,self-signup
268,mgwite,,7/23/17,7/23/17,7/1/17,cancel,29,personal,monthly,agency
234,insade,,7/3/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
449,reveen,,7/6/17,7/2/17,7/1/17,cancel,99,personal,monthly,self-signup
146,bjsder,,7/14/17,7/9/17,7/1/17,cancel,207.5,personal,monthly,self-signup
458,ilaney,,7/25/17,7/23/17,7/1/17,cancel,99,personal,monthly,self-signup
674,dtoews,,7/1/17,6/25/17,7/1/17,cancel,29,personal,monthly,self-signup
141,disest,,6/30/17,6/25/17,6/1/17,cancel,99,personal,monthly,sales assisted
614,lelson,log,6/30/17,6/25/17,6/1/17,cancel,29,professional,monthly,sales assisted
616,nlwlla,,7/18/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,self-signup
711,weseed,,6/28/17,6/25/17,6/1/17,cancel,1200,personal,monthly,affiliate
578,oeksel,,7/10/17,7/9/17,7/1/17,cancel,24.17,personal,monthly,self-signup
171,peaker,,7/16/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
759,graucy,,7/14/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
144,zapore,,7/18/17,7/16/17,7/1/17,cancel,43.95,personal,monthly,agency
451,orbone,,7/26/17,7/23/17,7/1/17,cancel,29,premium,monthly,self-signup
992,mak017,,7/3/17,7/2/17,7/1/17,cancel,99,professional,monthly,self-signup
520,elista,,7/5/17,7/2/17,7/1/17,cancel,249,personal,monthly,self-signup
759,cerme7,,7/19/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
218,incabs,,7/11/17,7/9/17,7/1/17,cancel,29,personal,monthly,agency
592,opelay,,7/12/17,7/9/17,7/1/17,cancel,99,professional,monthly,self-signup
210,msvd37,,7/11/17,7/9/17,7/1/17,cancel,29,professional,monthly,self-signup
448,frir26,,7/7/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
854,bsorts,,7/17/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
685,vehnet,,7/23/17,7/23/17,7/1/17,cancel,29,personal,monthly,self-signup
905,madesl,,7/20/17,7/16/17,7/1/17,cancel,99,personal,monthly,agency
789,mir041,,7/21/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
914,cetpoc,,7/19/17,7/16/17,7/1/17,cancel,99,personal,monthly,self-signup
597,nxbuty,,6/28/17,6/25/17,6/1/17,cancel,99,professional,monthly,affiliate
299,hrcces,,6/28/17,6/25/17,6/1/17,cancel,600,professional,monthly,self-signup
482,cmpnow,,7/17/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,affiliate
149,mzmdad,,6/28/17,6/25/17,6/1/17,cancel,29,personal,monthly,self-signup
622,mokers,,7/5/17,7/2/17,7/1/17,cancel,99,professional,monthly,self-signup
522,dnaess,,7/26/17,7/23/17,7/1/17,cancel,29,professional,annual,self-signup
573,marled,,7/12/17,7/9/17,7/1/17,cancel,600,personal,monthly,self-signup
471,jene25,,7/24/17,7/23/17,7/1/17,cancel,24.17,personal,monthly,agency
135,tasgic,,7/17/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
522,tallon,,7/19/17,7/16/17,7/1/17,cancel,29,personal,monthly,affiliate
270,cwuite,,7/13/17,7/9/17,7/1/17,cancel,29,professional,monthly,self-signup
315,heausz,,7/24/17,7/23/17,7/1/17,cancel,29,personal,monthly,self-signup
906,ascder,,7/24/17,7/23/17,7/1/17,cancel,99,personal,monthly,sales assisted
521,tylrnm,,7/2/17,7/2/17,7/1/17,cancel,24.17,professional,monthly,self-signup
416,jweing,,7/21/17,7/16/17,7/1/17,cancel,29,professional,monthly,self-signup
110,mir041,,7/12/17,7/9/17,7/1/17,cancel,29,personal,monthly,sales assisted
732,svd786,,7/21/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
679,palest,,6/27/17,6/25/17,6/1/17,cancel,1104,personal,monthly,self-signup
321,roirts,,7/9/17,7/9/17,7/1/17,cancel,427.5,personal,monthly,self-signup
832,tumnto,,7/6/17,7/2/17,7/1/17,cancel,43.95,personal,monthly,sales assisted
108,gssfdc,,7/3/17,7/2/17,7/1/17,cancel,40.79,personal,monthly,self-signup
172,woomon,,7/16/17,7/16/17,7/1/17,cancel,99,personal,monthly,self-signup
207,psting,,7/18/17,7/16/17,7/1/17,cancel,29,personal,annual,self-signup
996,musuly,,7/25/17,7/23/17,7/1/17,cancel,43.95,personal,monthly,self-signup
426,virers,,7/16/17,7/16/17,7/1/17,cancel,0,personal,monthly,self-signup
533,evelse,,6/27/17,6/25/17,6/1/17,cancel,29,personal,monthly,self-signup
655,byddeo,,6/28/17,6/25/17,6/1/17,cancel,29,professional,monthly,self-signup
125,theoup,,6/30/17,6/25/17,6/1/17,cancel,99,personal,monthly,affiliate
231,sagems,,7/12/17,7/9/17,7/1/17,cancel,99,personal,monthly,self-signup
864,cleces,,7/2/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,self-signup
677,liqold,,7/3/17,7/2/17,7/1/17,cancel,24.17,professional,monthly,self-signup
138,raneed,,7/26/17,7/23/17,7/1/17,cancel,29,personal,monthly,self-signup
459,eurong,,7/5/17,7/2/17,7/1/17,cancel,24.17,professional,monthly,affiliate
317,amlite,,7/10/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
497,arthez,,6/30/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,self-signup
891,layeat,,7/26/17,7/23/17,7/1/17,cancel,29,professional,monthly,self-signup
669,doneph,,7/13/17,7/9/17,7/1/17,cancel,24.17,personal,monthly,self-signup
435,fusers,,7/13/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
136,cenre1,,7/20/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
388,retell,,7/18/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,self-signup
291,wp1nts,,7/18/17,7/16/17,7/1/17,cancel,24.17,personal,annual,affiliate
555,docltd,,7/20/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,self-signup
282,arotic,,7/11/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
927,gan451,,7/14/17,7/9/17,7/1/17,cancel,99,personal,monthly,self-signup
436,vizech,,7/11/17,7/9/17,7/1/17,cancel,29,personal,monthly,sales assisted
959,hidia3,,7/12/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
464,plarec,,7/1/17,6/25/17,7/1/17,cancel,24.17,personal,monthly,self-signup
470,moncun,,7/26/17,7/23/17,7/1/17,cancel,29,personal,monthly,affiliate
122,peruff,,7/13/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
292,sofbes,,6/29/17,6/25/17,6/1/17,cancel,82.5,personal,monthly,self-signup
931,msvd44,,7/11/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
768,onobar,,7/20/17,7/16/17,7/1/17,cancel,48.95,personal,annual,self-signup
113,morght,,7/5/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,self-signup
679,geser1,,7/4/17,7/2/17,7/1/17,cancel,36.62,personal,monthly,self-signup
354,savoks,,7/4/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,agency
486,koorra,,7/4/17,7/2/17,7/1/17,cancel,99,personal,monthly,self-signup
209,klomps,,7/6/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,agency
330,allmae,vea,7/8/17,7/2/17,7/1/17,cancel,24.17,business,monthly,self-signup
590,ambate,vem,7/4/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
965,theore,,7/18/17,7/16/17,7/1/17,cancel,82.5,personal,monthly,self-signup
177,flerwp,,7/19/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,affiliate
227,mpbers,,7/4/17,7/2/17,7/1/17,cancel,29,personal,monthly,sales assisted
930,elddge,,7/21/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,self-signup
493,mennlo,,7/25/17,7/23/17,7/1/17,cancel,24.17,personal,monthly,sales assisted
550,trufgc,,7/22/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,self-signup
823,jerley,,7/26/17,7/23/17,7/1/17,cancel,99,personal,monthly,self-signup
254,lakife,,6/28/17,6/25/17,6/1/17,cancel,99,professional,monthly,self-signup
583,visroi,,7/20/17,7/16/17,7/1/17,cancel,24.17,premium,monthly,agency
423,cofast,,6/30/17,6/25/17,6/1/17,cancel,29,personal,monthly,affiliate
270,palork,,6/28/17,6/25/17,6/1/17,cancel,29,personal,monthly,self-signup
489,flaorx,,7/7/17,7/2/17,7/1/17,cancel,36.62,personal,monthly,self-signup
409,barim1,,7/11/17,7/9/17,7/1/17,cancel,249,personal,monthly,agency
509,linlab,,7/6/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,self-signup
601,norsac,,6/28/17,6/25/17,6/1/17,cancel,29,comped,monthly,self-signup
130,ossium,,6/29/17,6/25/17,6/1/17,cancel,29,personal,monthly,agency
326,mat007,,6/29/17,6/25/17,6/1/17,cancel,43.95,personal,monthly,affiliate
779,tipail,,7/10/17,7/9/17,7/1/17,cancel,1200,personal,monthly,self-signup
185,jennes,,7/27/17,7/23/17,7/1/17,cancel,99,personal,monthly,self-signup
476,amogua,log,7/7/17,7/2/17,7/1/17,cancel,43.95,personal,monthly,sales assisted
927,helves,,7/1/17,6/25/17,7/1/17,cancel,29,personal,monthly,self-signup
381,monall,,7/11/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
379,libste,,7/10/17,7/9/17,7/1/17,cancel,29,professional,monthly,self-signup
472,naydia,,7/15/17,7/9/17,7/1/17,cancel,29,premium,monthly,self-signup
904,recjoy,,7/14/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
912,eri802,,7/26/17,7/23/17,7/1/17,cancel,36.62,personal,monthly,self-signup
638,mjhmjh,,6/27/17,6/25/17,6/1/17,cancel,29,business,monthly,agency
570,maldre,,7/6/17,7/2/17,7/1/17,cancel,29,personal,monthly,affiliate
710,morrts,,7/24/17,7/23/17,7/1/17,cancel,24.17,personal,monthly,affiliate
839,kidory,,6/27/17,6/25/17,6/1/17,cancel,29,professional,monthly,self-signup
468,tfster,,7/8/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
162,tabbas,,6/29/17,6/25/17,6/1/17,cancel,48.95,personal,monthly,affiliate
924,mancy1,,7/11/17,7/9/17,7/1/17,cancel,29,professional,monthly,self-signup
646,fultal,,7/24/17,7/23/17,7/1/17,cancel,99,personal,monthly,self-signup
685,roific,,7/19/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,affiliate
840,geneco,esm,7/20/17,7/16/17,7/1/17,cancel,99,personal,monthly,self-signup
297,ddrery,,7/13/17,7/9/17,7/1/17,cancel,29,personal,monthly,affiliate
934,conity,,7/24/17,7/23/17,7/1/17,cancel,24.17,personal,monthly,self-signup
569,cletal,,7/21/17,7/16/17,7/1/17,cancel,99,personal,monthly,self-signup
244,chrfer,,7/19/17,7/16/17,7/1/17,cancel,99,personal,monthly,self-signup
378,digart,,7/6/17,7/2/17,7/1/17,cancel,99,personal,monthly,agency
754,fplngs,,7/2/17,7/2/17,7/1/17,cancel,29,personal,monthly,agency
709,peruff,,7/11/17,7/9/17,7/1/17,cancel,29,personal,monthly,affiliate
528,berorp,,7/12/17,7/9/17,7/1/17,cancel,82.5,personal,monthly,self-signup
453,opttes,upa,7/11/17,7/9/17,7/1/17,cancel,24.17,professional,monthly,self-signup
670,labity,,7/16/17,7/16/17,7/1/17,cancel,0,personal,monthly,self-signup
315,cinayo,,7/4/17,7/2/17,7/1/17,cancel,29,agency,monthly,self-signup
717,fid015,,7/24/17,7/23/17,7/1/17,cancel,29,personal,monthly,self-signup
324,cseomo,,7/17/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
996,qcacal,,7/10/17,7/9/17,7/1/17,cancel,29,professional,monthly,self-signup
575,buz017,,7/10/17,7/9/17,7/1/17,cancel,29,personal,monthly,agency
401,jesant,,7/17/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
453,evoonv,,7/19/17,7/16/17,7/1/17,cancel,43.95,personal,monthly,self-signup
964,expces,,7/20/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,self-signup
121,foofik,,7/22/17,7/16/17,7/1/17,cancel,24.17,personal,monthly,self-signup
519,antoya,,6/30/17,6/25/17,6/1/17,cancel,29,personal,monthly,self-signup
189,traboo,,7/14/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
963,thurax,,7/2/17,7/2/17,7/1/17,cancel,29,premium,monthly,self-signup
881,clwlls,,7/7/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
465,azwpe2,upm,7/7/17,7/2/17,7/1/17,cancel,99,personal,annual,self-signup
257,absomp,,7/3/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
435,brakas,,7/27/17,7/23/17,7/1/17,cancel,24.17,professional,monthly,self-signup
958,blas23,,7/18/17,7/16/17,7/1/17,cancel,99,personal,monthly,affiliate
715,veevee,,7/5/17,7/2/17,7/1/17,cancel,48.95,personal,monthly,self-signup
575,grilys,,7/7/17,7/2/17,7/1/17,cancel,36.62,personal,monthly,self-signup
938,couind,,6/28/17,6/25/17,6/1/17,cancel,99,personal,monthly,self-signup
851,thegit,,7/9/17,7/9/17,7/1/17,cancel,29,personal,monthly,agency
814,fbcina,,7/14/17,7/9/17,7/1/17,cancel,29,personal,monthly,affiliate
180,rtg003,,7/21/17,7/16/17,7/1/17,cancel,0,business,monthly,self-signup
701,freent,,7/15/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
435,sstles,,7/15/17,7/9/17,7/1/17,cancel,29,personal,monthly,agency
365,reaves,,7/5/17,7/2/17,7/1/17,cancel,43.95,professional,monthly,self-signup
956,mtaman,,6/27/17,6/25/17,6/1/17,cancel,29,personal,monthly,self-signup
103,intoup,,7/22/17,7/16/17,7/1/17,cancel,29,personal,monthly,affiliate
107,zapore,,7/22/17,7/16/17,7/1/17,cancel,48.95,professional,monthly,self-signup
266,mariss,,7/5/17,7/2/17,7/1/17,cancel,29,personal,monthly,agency
484,miousa,,7/25/17,7/23/17,7/1/17,cancel,29,professional,monthly,self-signup
715,gpmng1,,7/21/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
431,digcog,,7/22/17,7/16/17,7/1/17,cancel,99,personal,monthly,sales assisted
437,vcmmus,,7/19/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
577,jorirm,,7/3/17,7/2/17,7/1/17,cancel,29,personal,monthly,sales assisted
403,bluech,,7/27/17,7/23/17,7/1/17,cancel,24.17,professional,monthly,agency
673,zitult,,7/5/17,7/2/17,7/1/17,cancel,99,personal,monthly,sales assisted
655,coroba,,7/25/17,7/23/17,7/1/17,cancel,43.95,comped,monthly,agency
370,kmogan,,7/20/17,7/16/17,7/1/17,cancel,99,personal,monthly,agency
873,newper,,7/5/17,7/2/17,7/1/17,cancel,249,personal,monthly,self-signup
777,mmdcks,,7/14/17,7/9/17,7/1/17,cancel,99,personal,monthly,affiliate
978,fosill,,7/15/17,7/9/17,7/1/17,cancel,24.17,personal,monthly,self-signup
401,tining,,7/23/17,7/23/17,7/1/17,cancel,99,personal,monthly,self-signup
155,wyoalt,,7/27/17,7/23/17,7/1/17,cancel,29,personal,monthly,self-signup
761,braltz,,7/8/17,7/2/17,7/1/17,cancel,24.17,business,monthly,agency
509,serend,,7/10/17,7/9/17,7/1/17,cancel,24.17,personal,monthly,agency
599,manava,,7/24/17,7/23/17,7/1/17,cancel,29,personal,monthly,self-signup
761,mdepot,,7/26/17,7/23/17,7/1/17,cancel,43.95,premium,monthly,agency
883,gpmng1,,7/3/17,7/2/17,7/1/17,cancel,600,personal,monthly,sales assisted
111,tsrain,,7/3/17,7/2/17,7/1/17,cancel,99,personal,annual,self-signup
984,totity,,6/29/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,self-signup
817,focsol,,7/3/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,agency
782,ashhbr,,6/29/17,6/25/17,6/1/17,cancel,24.17,professional,monthly,self-signup
414,heaass,,7/4/17,7/2/17,7/1/17,cancel,249,personal,monthly,agency
203,aliuse,,7/18/17,7/16/17,7/1/17,cancel,29,personal,monthly,affiliate
792,revwus,,7/5/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,self-signup
606,immffa,,7/9/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
820,lbuden,,7/24/17,7/23/17,7/1/17,cancel,82.5,personal,monthly,self-signup
810,totons,,7/14/17,7/9/17,7/1/17,cancel,99,personal,monthly,affiliate
282,ufolic,,7/18/17,7/16/17,7/1/17,cancel,29,personal,monthly,affiliate
598,chovwp,,7/21/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
654,cpuess,,7/20/17,7/16/17,7/1/17,cancel,29,personal,monthly,affiliate
631,cogala,e20,7/20/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
208,istdio,,7/27/17,7/23/17,7/1/17,cancel,99,personal,monthly,self-signup
414,ant617,,7/4/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
223,eniaio,,7/14/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
993,homess,upa,6/30/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,self-signup
505,clilud,e33,6/27/17,6/25/17,6/1/17,cancel,99,personal,monthly,self-signup
409,pubrks,,7/5/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
490,koorra,,6/27/17,6/25/17,6/1/17,cancel,82.5,personal,monthly,agency
127,triher,,7/11/17,7/9/17,7/1/17,cancel,29,personal,monthly,self-signup
334,rscins,,7/5/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,self-signup
451,derdia,,7/11/17,7/9/17,7/1/17,cancel,29,personal,monthly,affiliate
401,ucsdev,e33,7/6/17,7/2/17,7/1/17,cancel,99,personal,monthly,self-signup
275,gafgrp,e33,7/11/17,7/9/17,7/1/17,cancel,99,professional,monthly,affiliate
508,maktnl,,7/18/17,7/16/17,7/1/17,cancel,99,professional,monthly,self-signup
626,ug1g17,,7/1/17,6/25/17,7/1/17,cancel,29,personal,monthly,self-signup
661,tahore,,7/18/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
685,tecest,,7/21/17,7/16/17,7/1/17,cancel,29,personal,monthly,agency
654,kca017,,7/21/17,7/16/17,7/1/17,cancel,29,comped,monthly,self-signup
251,labity,upm,6/30/17,6/25/17,6/1/17,cancel,99,business,monthly,agency
569,geovi3,,6/28/17,6/25/17,6/1/17,cancel,48.95,personal,monthly,self-signup
941,apos25,r50,7/8/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
794,rljies,n16,6/28/17,6/25/17,6/1/17,cancel,249,personal,monthly,self-signup
206,mocint,eea,7/21/17,7/16/17,7/1/17,cancel,82.5,personal,monthly,agency
230,comh18,upa,7/27/17,7/23/17,7/1/17,cancel,24.17,personal,monthly,self-signup
286,asccwp,log,7/4/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
228,naydia,,7/7/17,7/2/17,7/1/17,cancel,24.17,personal,monthly,self-signup
239,loords,r50,7/13/17,7/9/17,7/1/17,cancel,29,personal,monthly,sales assisted
128,repted,,7/12/17,7/9/17,7/1/17,cancel,29,personal,annual,self-signup
484,vernce,,7/14/17,7/9/17,7/1/17,cancel,99,personal,monthly,self-signup
615,eseife,,7/14/17,7/9/17,7/1/17,cancel,36.62,personal,monthly,sales assisted
925,evoite,upm,7/18/17,7/16/17,7/1/17,cancel,99,professional,monthly,self-signup
778,trient,,7/19/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
975,cmiimi,,7/18/17,7/16/17,7/1/17,cancel,24.17,professional,monthly,self-signup
850,fabent,,7/3/17,7/2/17,7/1/17,cancel,48.95,personal,monthly,self-signup
675,kcrwth,,6/28/17,6/25/17,6/1/17,cancel,29,personal,monthly,sales assisted
972,oneeri,,7/26/17,7/23/17,7/1/17,cancel,24.17,personal,monthly,agency
884,norarm,upm,7/17/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
951,leawpe,,7/13/17,7/9/17,7/1/17,cancel,99,professional,annual,agency
680,adak2r,upm,7/5/17,7/2/17,7/1/17,cancel,29,personal,monthly,self-signup
674,ctrate,,6/28/17,6/25/17,6/1/17,cancel,24.17,personal,annual,self-signup
412,proear,,7/19/17,7/16/17,7/1/17,cancel,29,personal,monthly,self-signup
413,ellill,upa,6/29/17,6/25/17,6/1/17,cancel,24.17,personal,monthly,self-signup
552,lmva91,upa,7/16/17,7/16/17,7/1/17,cancel,40.79,personal,monthly,self-signup
141,inknku,405,6/27/17,6/25/17,6/1/17,cancel,0,professional,monthly,self-signup
829,entupy,,6/29/17,6/25/17,6/1/17,cancel,24.17,professional,monthly,self-signup
538,riddia,,7/21/17,7/16/17,7/1/17,cancel,99,personal,monthly,self-signup
